iddistrito|nombre|ubigeo|zona_integrada|area_polo|geom
1|LIMA|150101|1|CENTRAL|SRID=4326;POLYGON ((-77.0816449999999804 -12.0470258000000001, -77.0786796999999950 -12.0467401999999986, -77.0770274000000057 -12.0466444999999993, -77.0768671999999953 -12.0470097000000003, -77.0768944999999945 -12.0474511999999994, -77.0770684000000017 -12.0480018999999992, -77.0774823999999938 -12.0486444000000006, -77.0782186999999936 -12.0500429999999987, -77.0851485000000025 -12.0514725999999985, -77.0876987000000042 -12.0518026999999996, -77.0878206000000006 -12.0529866000000005, -77.0879067999999990 -12.0541022000000009, -77.0881255999999979 -12.0558492999999984, -77.0884554999999949 -12.0588312999999996, -77.0879297000000037 -12.0594836000000001, -77.0880853999999971 -12.0597849999999998, -77.0882587999999913 -12.0600936999999995, -77.0882043999999951 -12.0605049999999991, -77.0881708000000003 -12.0608120999999997, -77.0878909999999991 -12.0610429000000003, -77.0877361999999948 -12.0611514999999994, -77.0874811000000051 -12.0613514999999989, -77.0873054999999994 -12.0613925000000002, -77.0871396999999945 -12.0614272999999983, -77.0864954000000040 -12.0614098999999992, -77.0857015999999931 -12.0613189999999975, -77.0830061999999998 -12.0609777000000005, -77.0826655999999986 -12.0609351999999994, -77.0817949000000056 -12.0607890999999974, -77.0796069000000017 -12.0602187000000001, -77.0790506999999963 -12.0600721999999987, -77.0790436999999997 -12.0601125000000007, -77.0789141000000058 -12.0608594000000000, -77.0785721999999964 -12.0622831999999978, -77.0781503999999984 -12.0641015999999990, -77.0778964999999801 -12.0652968999999999, -77.0777949000000007 -12.0661740000000002, -77.0777578999999804 -12.0668769999999999, -77.0776757000000003 -12.0682284999999982, -77.0777305000000013 -12.0685468999999994, -77.0749550999999968 -12.0679219000000000, -77.0656582000000014 -12.0676152000000005, -77.0651484999999923 -12.0676074999999994, -77.0611700000000042 -12.0675253999999974, -77.0596371000000033 -12.0630121999999993, -77.0593173999999976 -12.0620686999999993, -77.0592074000000054 -12.0617599999999996, -77.0589276999999981 -12.0609745999999998, -77.0587909000000053 -12.0604589999999998, -77.0585860000000054 -12.0596875000000008, -77.0584906999999930 -12.0589715999999996, -77.0584726000000018 -12.0588359999999994, -77.0584469000000070 -12.0587549999999997, -77.0581561000000050 -12.0578377000000003, -77.0579041999999959 -12.0570547000000001, -77.0575975999999798 -12.0558064999999974, -77.0567424000000045 -12.0544953999999986, -77.0557572000000022 -12.0531009000000005, -77.0553696000000059 -12.0525476999999999, -77.0540665000000047 -12.0498554000000002, -77.0537161999999967 -12.0491345999999986, -77.0537010999999978 -12.0491034999999993, -77.0530799999999942 -12.0492141999999998, -77.0503049999999945 -12.0497086999999983, -77.0472105999999997 -12.0503531000000006, -77.0461143999999933 -12.0505572000000001, -77.0451094000000012 -12.0507174999999993, -77.0447831999999977 -12.0507694999999977, -77.0424041999999929 -12.0508731000000004, -77.0420605000000052 -12.0534824999999994, -77.0419306999999947 -12.0558104000000004, -77.0414666000000068 -12.0601739000000006, -77.0429745999999938 -12.0619726000000007, -77.0431810999999982 -12.0622451999999996, -77.0435798000000034 -12.0627268999999977, -77.0456698999999929 -12.0652519999999974, -77.0375291999999945 -12.0642090000000000, -77.0381131999999980 -12.0676777000000008, -77.0362910000000056 -12.0798495999999993, -77.0280683999999951 -12.0787110000000002, -77.0313105999999976 -12.0707675999999999, -77.0353242000000051 -12.0603809000000002, -77.0354082000000062 -12.0595488999999993, -77.0174219000000022 -12.0574610999999994, -77.0171444999999864 -12.0582694999999998, -77.0166111999999856 -12.0588887000000007, -77.0155878999999999 -12.0614043999999989, -77.0137950000000018 -12.0611523999999992, -77.0107714999999899 -12.0608281000000002, -77.0072929999999900 -12.0603339999999974, -77.0071288999999979 -12.0605721999999975, -77.0063241999999946 -12.0610488999999976, -77.0059823999999935 -12.0611797000000003, -77.0053711000000050 -12.0614355999999994, -77.0045020000000022 -12.0621074999999998, -77.0038770000000028 -12.0623847000000008, -77.0031562000000065 -12.0626172000000000, -77.0028535000000005 -12.0615801000000005, -77.0021346999999992 -12.0617832000000007, -77.0018730000000033 -12.0618399000000007, -77.0018184000000048 -12.0618495999999986, -77.0017773999999946 -12.0616953999999996, -77.0023496000000023 -12.0612753999999978, -77.0028535000000005 -12.0609687000000001, -77.0033846999999980 -12.0607246000000004, -77.0037422000000049 -12.0605781000000007, -77.0039981000000040 -12.0605586000000002, -77.0044082000000003 -12.0606405999999993, -77.0047206999999787 -12.0606114000000009, -77.0050312000000048 -12.0605273999999998, -77.0053319999999957 -12.0605683999999993, -77.0057656000000037 -12.0606621000000001, -77.0060564000000056 -12.0606389000000007, -77.0064009999999968 -12.0604762000000001, -77.0067363999999799 -12.0602832000000006, -77.0069704000000002 -12.0596879000000001, -77.0071530000000024 -12.0592225000000006, -77.0073124000000035 -12.0588163999999978, -77.0074180999999953 -12.0586756999999984, -77.0075219999999945 -12.0585711000000000, -77.0077344000000039 -12.0583574999999996, -77.0094985000000065 -12.0569295000000007, -77.0103124999999977 -12.0561346999999994, -77.0116016000000059 -12.0543691000000006, -77.0122635999999972 -12.0536230999999994, -77.0122313999999903 -12.0533581999999981, -77.0120924999999943 -12.0529943999999993, -77.0119863999999978 -12.0525155999999996, -77.0116114000000067 -12.0515741999999992, -77.0113183999999933 -12.0507343999999996, -77.0110937000000035 -12.0496874999999974, -77.0109687000000065 -12.0485410000000002, -77.0108847000000054 -12.0474218999999998, -77.0110195000000033 -12.0458829000000005, -77.0108847000000054 -12.0458515999999989, -77.0107148999999964 -12.0446484999999992, -77.0108965000000012 -12.0437636999999995, -77.0073945000000037 -12.0425860000000000, -77.0070079000000050 -12.0428809000000001, -77.0073495999999977 -12.0439569999999989, -77.0080860999999999 -12.0458710999999994, -77.0085155999999955 -12.0464844000000006, -77.0080937000000034 -12.0472754000000002, -77.0082089999999937 -12.0473672000000001, -77.0083788999999967 -12.0476542000000002, -77.0076954000000029 -12.0487461000000007, -77.0075116999999949 -12.0489061999999976, -77.0072597000000059 -12.0490606000000007, -77.0068476000000004 -12.0496250000000007, -77.0067812000000060 -12.0496854999999989, -77.0067166999999984 -12.0496523999999994, -77.0064454000000040 -12.0494725000000003, -77.0060253999999986 -12.0491816000000007, -77.0055136999999945 -12.0487909999999996, -77.0051659999999885 -12.0484805000000001, -77.0049199999999985 -12.0482460999999983, -77.0047832000000056 -12.0479610000000008, -77.0037303999999949 -12.0473555000000001, -77.0034296999999981 -12.0472754000000002, -77.0029629000000000 -12.0469492000000002, -77.0047421999999955 -12.0416562000000003, -77.0056680000000000 -12.0380333999999998, -77.0059609999999992 -12.0375762000000002, -77.0087500000000063 -12.0343437000000009, -77.0088769999999982 -12.0340898999999979, -77.0080149000000063 -12.0334211999999994, -77.0095443999999958 -12.0308705000000007, -77.0105233999999967 -12.0315396999999997, -77.0109944000000013 -12.0321221999999999, -77.0115148999999803 -12.0327541999999994, -77.0119236999999970 -12.0336713999999994, -77.0122707000000020 -12.0346875999999998, -77.0125311000000039 -12.0362490999999991, -77.0126113999999973 -12.0373242000000005, -77.0128332000000029 -12.0379646000000005, -77.0129890999999986 -12.0390639000000004, -77.0130101999999823 -12.0392125999999990, -77.0133835999999974 -12.0406866000000008, -77.0138355999999789 -12.0413057000000006, -77.0143161000000021 -12.0418170999999994, -77.0147494999999935 -12.0422784999999983, -77.0155454999999876 -12.0429466999999999, -77.0163119999999992 -12.0432611999999999, -77.0171866000000023 -12.0436640999999991, -77.0180708999999979 -12.0439196000000006, -77.0191125000000056 -12.0441456000000002, -77.0202057000000053 -12.0441624999999988, -77.0203802000000053 -12.0441651000000007, -77.0218050999999946 -12.0440570999999998, -77.0232299000000040 -12.0438901000000005, -77.0243403999999998 -12.0437919000000004, -77.0249965000000003 -12.0437209999999997, -77.0280843999999973 -12.0434576999999994, -77.0297450000000055 -12.0431726999999995, -77.0316906999999986 -12.0422883999999986, -77.0339239000000049 -12.0412870999999999, -77.0353221999999960 -12.0407031000000000, -77.0371542000000034 -12.0400936999999999, -77.0380878999999936 -12.0397137000000001, -77.0380997000000036 -12.0397005999999980, -77.0390371000000016 -12.0393301000000008, -77.0400292000000064 -12.0390235000000008, -77.0422839999999951 -12.0388392000000000, -77.0429699999999968 -12.0386699999999998, -77.0434704999999980 -12.0388646000000001, -77.0439499999999953 -12.0390499999999978, -77.0449200000000047 -12.0390499999999978, -77.0455800000000011 -12.0388099999999998, -77.0459000000000032 -12.0385899999999992, -77.0462600000000037 -12.0382099999999994, -77.0465300000000042 -12.0376099999999990, -77.0469899999999939 -12.0369499999999974, -77.0475699999999932 -12.0363099999999985, -77.0479500000000002 -12.0360200000000006, -77.0485500000000059 -12.0359299999999987, -77.0498799999999875 -12.0360399999999981, -77.0509299999999939 -12.0361899999999995, -77.0516499999999951 -12.0364100000000001, -77.0529499999999956 -12.0370100000000004, -77.0535699999999935 -12.0369599999999988, -77.0542099999999834 -12.0367400000000000, -77.0548899000000063 -12.0366099000000002, -77.0554800000000029 -12.0365699999999975, -77.0561600000000055 -12.0366400000000002, -77.0569100000000020 -12.0366199999999992, -77.0580300000000022 -12.0362799999999996, -77.0605699999999985 -12.0357500000000002, -77.0624499999999841 -12.0355000000000008, -77.0637600000000020 -12.0351800000000004, -77.0653980000000018 -12.0349713000000005, -77.0663499999999999 -12.0348500000000005, -77.0675399999999939 -12.0348400000000009, -77.0682199999999966 -12.0349000000000004, -77.0688099999999991 -12.0348699999999980, -77.0717599999999976 -12.0344599999999993, -77.0734300000000019 -12.0345999999999975, -77.0748099999999994 -12.0349400000000006, -77.0781299999999874 -12.0353999999999974, -77.0793546000000021 -12.0356378999999993, -77.0797366999999980 -12.0356498999999975, -77.0802309999999977 -12.0357565999999991, -77.0810175999999956 -12.0359365999999994, -77.0827572999999973 -12.0362110999999992, -77.0824420000000003 -12.0391832999999995, -77.0831017999999943 -12.0392217000000006, -77.0826234000000028 -12.0450472000000008, -77.0818182999999948 -12.0449845999999994, -77.0816449999999804 -12.0470258000000001))
